Sentimen,Teks
1,@Mbi_Lung @despar54 @sutomoagus92 @cindaga_karta @Him_NK @wimar @pramonoanung saya setuju jika Capres Jokowi dan Wapresnya Ibu Khofifah.
-1,"pasangan calon PDIP >> Mega (capres) - Jokowi (cawapres), kok le wagu bgt -_- kewalik lik :3"
1,"RT @KodratArief: Slm Perjuangan Pro Jokowi RI 1 ""@despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @Qatrunnada123 @Sunarwidjaja..."
1,RT @despar54: Gun2 Heryanto: Capres Jokowi miliki Perilaku & Cara Komunikasi Terbaik! Pram Edi Terburuk @Banawa2 @satriopanilih @Yas_Pyu @I
-1,"@Bung_Wonky ya semoga gak menang presiden.  Prabowo dulu preesiiden 10taun, jokowi gubernur 10taun.  Baru deh silahkan klo mau maju jokowi"
1,"Supeerr perfecto @radywae: Mantabbb""@Lagiapabroo: Presiden JOKOWI, wakilnya Bu RISMA"""""
1,Ini Visi Misi Anies Baswedan Jika Jadi Presiden  DAHLAN TOLOL
1,DEMI NKRI  mari kita satukan  JOKOWI capres ~ DAHLAN ISKAN cawapres at sebaliknya sama aj...INDONESIA pasti  JAYA...dan menguasai DUNIA...
1,"RT @Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy rasa kita pantas optimis sama..."
1,"""@Alifmukri_6: @aslisuroboyo ""@LeniaVanesa: Presiden Jokowi wakil bu Risma, Indonesia jadi paling yoo(((:"""""
1,"20 Agustus 2003, Jembatan Suramadu  diresmikan awal pembangunannya oleh Presiden Megawati Soekarnoputri"
1,"Rakyat tidak butuh org secerdas Amin Rais-omong doang--utk jadi presiden. Jokowi tulus, jujur,tdk mata duitan dan pekerja keras."
1,@iskan_dahlan_gue dah tua n sakit senang ngetweet slalu anjurkn masyrkt dlm pemilu 2014 pilihlah capres DAHLAN ISKAN jujur merakyt nokorupsi
1,"2013Komite Konvensi Capres Partai Demokrat menemui Mantan Wakil Presiden Jusuf Kalla di kediamannya, Jalan Braw..."
-1,"RT @despar54: Charta Politika: Ical cuma ""underdog"" tak akan mampu bersaing dengan capres Prabowo JokoWi @kalamanaya @HelmiHelmimoze @po_he..."
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,"Selesaiin dulu, baru nanti jadi CAPRES. ""@Jokowi_ID: Saya berkonsentrasi ke pekerjaan saya sebagai gubernur DKI Jakarta."""
-1,"@galuhsari20 @PengamatKritis @PartaiSocmed @TrioMacan2000 @burunghantu1913 sy pribadi, TIDAK mendukung jokowi jd capres jk ada tokoh lain"
1,Jokowi biar beresin Jakarta RT @KaisarBoedi Dalam angan berkata betapa hebatnya Indonesia jika punya Presiden PRABOWO dengan wakilnya JOKOWI
1,RT @mahfudianNTB: Mahfud MD & Jokowi  bersih dan membersihkan.  Mahfud MD Presiden Jokowi wakil presiden.. Bangkit Indonesia
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,@hollow_three oho kata siapa tidak bisa. cewek tidak selalu dibawah. presiden megawati tu cewek apo cowok hayo????
-1,"RT @TrioMacan2000: Kampanye utk dirinya sendiri ..munafik? Aji mumpung? Ga etis? ""@bintangmangkauk: blm layak Presiden. Jokowi ikut kampany..."
1,"Byk yg dukung pastinya RT""@Gresta8: Presiden Joko Widodo & Wakilnya Tri Rismaharini. #KaliAja"""
1,Jokowi jadi Presiden. Prabowo jadi penasehat utama. Ahok jadi Gubernur Jakarta. #Indonesia2014
1,"@wjb__ kalo Jokowi jadi presiden prabowo jadi mentri pemberdayaan wanita, wiranto jadi mentri agama"
-1,"Ya allahhhh !!!! Ndiiaasssmuu leee!!!!""@OdjieChaniago: Apa sih? ""@mbenk_takeda: Hidup titisan suharto... Capres Prabowo!!"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,Sukarno poligami saat menjabat presiden & Hatta sebaliknya bujang ketika dilantik wapres.
1,"Konvensi Golkar menjelang pilpres 2004 mencari tokoh utama sebagai capres, Wiranto pemenangnya."
1,@MataNajwa @fadjroeL @aniesbaswedan @budimandjatmiko better this episode than Presiden Megawati
-1,"RT @killthedvck: Iklan capres #ARB terlalu lebay, tak sesuai dengan fakta di lapangan"
-1,"menjadi presiden. Namun, tidak terlalu ngebet menjadi pemimpin bangsa tersebut. ""Apa enaknya menjadi presiden, ... | Dahlan Iskan  25/44"
-1,Rombongan Bakal Calon Presiden ARB gak bayar es tebu????
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
-1,"RT @wibag: Supporter PD terkenal ASMA RT@andikayunani Golkar udah ""terbeli"" oleh capres ARB, PDIP pun demikian, Hanura, Gerindra, dan Nasde "
1,RT @ipul_pemuda: @TrioMacan2000 topik safari pencalonan capres ARB dong
1,klo JK ikut semakin seru jadinya RT @p_pinang: 2013Menteri BUMN Dahlan Iskan menyayangkan mantan Wakil Presiden Jusuf Kalla tak bersedia men
-1,"""@TrioMacan2000:  Guruh masih berfikir jernih""@rezkykamal7: Guruh Sukarno: Blm Waktunya Presiden, Jokowi masih belajar."""""" @jokowi_do2"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
-1,"Gayamu iTu! Basi! ""@PekanbaruCo: Jika Jadi Presiden, Dahlan Janji akan Miskinkan Koruptor Semiskin-miskinnya  [Go #Riau]"""
-1,"ERTe  @vicious_punk: @tar_bi Saya bru akn memilih presiden, jk sdh ada calonnya yg mau menghukum mampus koruptor #Selama_ini_belumAda"
-1,"Charta Politika: Ical cuma ""underdog"" tak akan mampu bersaing dengan capres Prabowo JokoWi @kalamanaya @HelmiHelmimoze @po_heng @Ariefm22"
1,RT @johan_k16: Kita lihat berbagai survey capres @jokowi_do2 tak terkalahkan. Di Konvensi Demokrat @iskan_dahlan mendominasi. @antaranews
-1,@KompasTV #capres#jokowi capres
1,"STMJ dari capres Wiranto >> 'S', sadar jika jabatan itu berasal dari rakyatdan anugerah Tuhan, 'T', tahu masalah dan tahu [1]"
1,"JK masih punya keinginan untuk maju jadi Capres, JK butuh kendaraan politik dan mustahil lewat Golkar @partaigolkar @hajriyanto @PDemokrat"
1,"RT @diehardmufan: @sarwendaheka capres dahlan,wapres bu risma=ENDONESA MERDEKA!!!"
1,"This! ""@PeterGontha: Angkat tangan deh, mw yg jd presiden Jokowi atw Oma Irama apa Sule trserah, yg dicari yg bs cr jln atasin kmacetan Jkt"""
1,"RT @fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL."
-1,"Golkar udah ""terbeli"" oleh capres ARB, PDIP pun demikian, Hanura, Gerindra, dan Nasdem @beginu"
-1,"Semua aja yg punya banyak duit yg mau jadi presiden, ARB, HT, ini CT juga duuhhhh"
1,"RT @devaribali: Tepatnya, pelantikan Presiden Joko Widodo ""@iwanfals: utk ""Nyanyian Raya"" idealnya pas pelantikan Presiden"""
1,"Presiden Jokowi, wakil Presiden Risma, menteri dalam negeri Ahok. Sippp itu."
-1,RT @koeztri: @alankomar_ @tutihand_ emang ada #capres jokowi ya ?
-1,"Heran pd dirisendiri :D (terus aku kudu piye?) RT @kompascom: Banyak yang Ingin Jadi Presiden, Megawati Heran #LawyerErorFA #AkuInDodol"
1,RT @m_khariri: Jokowi mirip tukul ya tak apa2. Acara tukul udah 1 dekade kan? 2 periodenya next presiden jokowi. @despar54 @LexiWulandani
1,"RT @LoveNiey: Jokowi presd nya ""@Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy ..."
1,Wacana wacana akan pasangan capres JK - Jokowi mudah mudahan menjadi kenyataan!!! Aamiin ya allah
1,@detikcom Beliau layak jd Mendagri 2014 dg Presiden Jokowi !
1,"RT @GiovaniPetrucci: Presiden: prabowo Wapres: ahok,indonesia pasti maju"
-1,"Toss Konsultan Abal2 RT @wahyudi_sudibya: Konsultan Tidak cerdas ""Re: Konsultan Politik GolkarNasbi: Capres Jokowi, PDIP bakal ancurr"
1,"RT @YanuarWiratmaja: ""@fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. &amp; Cawapres @mohmahfudmd. Gimana bung @fadjroeL."" : Simpan d..."
-1,RT @anto_dwi: HANURA : HAri taNoe Untuk Ri satU. Emoh presiden wiranto. Muka penjahat.
-1,"Iklan Capres Wiranto di RCTI keliatan banget baca teks nya, 15 derajat miring ke kanan dri kamera..."
1,RT @TrioMelayu9999: 5. jadi capres  (Jokowi) maupun DPD bisa menggunakan cara tersebut untuk mendapatkan FotoCopy KTP dukungan @TrioMacan20
1,Paket Capres Jokowi-Puan Maharani sudah mendekat kenyataan. Kombinasi yang relatif ideal.
-1,"Bhuahaha RT @kalamanaya: Capres Hatta R. cawapres Rhoma Irama klop"" @debley11 @wakadol2012 @jaripeduli @meriana0509 @KodratArief @MyBesar"
1,"SBY mantan TNI, dan Calon Presiden Prabowo subianto adalah Mantan KOPASSUS.. Krn anggoto TNI disiplin.. Maka dari itu, smw presiden TEGAS!!!"
1,"RT @oktariands: Jokowi nyapres 2014 OK, tp klo 2019 Hebat. Klo utk 2014 ini bgsny, Mahfud MD Capres, Dahlan Iskan Cawapres. #Pilpres2014"
-1,PPP galang Partai2 Islam Bersatu Lawan Capres Jokowi @GA17B @teh_tariq @Sunarwidjaja @MandryGary @erlangga_id @kolo_ijo @satriopanilih
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,@TrioMacan2000 om can bahas tentang om capres wiranto dong._.
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"Usul aja, di pemilu 2014 ada capres JK dengan cawapres Dahlan Iskan dari non partai, pasti kepilih deh."
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,Belum juga jadi presiden ARB udah nyanyi aja di iklannya..!!!
1,"@Lucky_HS: RT @DLyall42: @Indopolitika: kabarpolitik: RT @Lucky_HS: Gak Setuju Prabowo Capres..! Shrsnya Jokowi Capres, Prabowo Cawapres!"
1,"capres jokowi,cawapres jusuf kalla RT @PartaiSocmed: Silahkan pilih tweeps! 1. Jokowi sbg cawapresnya Mega Atau.. 2. Jokowi sbg Gubernur DKI"
1,#HenkySanthoz_A - Demokrat Undang Jusuf Kalla Ikuti Konvensi Capres: Mantan Wakil Presiden Jusuf Kalla diundang mengi...  Auto Tweet's
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta..."
1,"RT @anabafifi: Hasil pencarian Google diantara para tokoh #capres, dahlan iskan menempati angka tertinggi (4.6 jt) @iskan_dahlan @DahlanIsk..."
1,Coba menghayal Prabowo (Capres) & Jokowi (Cawapres) 2014 #twitiseng
-1,"RT @dalgonyes: GOLKAR ! Daripada ribt dan ribet terus soal capres ARB ayo bikin konvensi terbuka,berani?kalau berani itu baru partainya rak..."
1,@sudjiwotedjo golput partai presiden jokowi :D
-1,Karena mereka akan menjadi presiden hanya di sinetron RT @daraqutnie: Kaget! Ada pasangan capres wiranto sama hary tanoe di tukang bubur nai
1,RT @alkhaitami: @Jokowi_Presiden @jokowi07 @jokowi_do2 @galih_wildan dg jadi presiden jokowi lbh mudah ngurusi jkt
1,20 Agustus 2003 peresmian/dimulainya  pembangunan Jembatan Suramadu oleh Presiden Megawati. #EnsikloDelta
1,Sy dukung jokowiahok jd presiden @jokowi_do2.Agr indonesia bersih dr koruptor n lbh mndukung lg bl ad UU uk mnggantung mati para koruptor !!
-1,"RT @inksteve: Saya pastinya GOLPUT!!  untuk Presiden..Megawati no!, ARB no! Apalagi Dari PKS Pastinya no!!!, Wiranto no juga..tpi layak dic..."
1,RT @Politikhangat: HT bisa gaet pemilih pemula di Pemilu 2014: Partai Hati Nurani Rakyat (Hanura) menjodohkan capres Wiranto dengan
1,RT @Politikhangat: HT bisa gaet pemilih pemula di Pemilu 2014: Partai Hati Nurani Rakyat (Hanura) menjodohkan capres Wiranto dengan
1,tengah peningkatan elektabilitas partainya.  Gerindera yang memiliki Capres Prabowo Subianto dinilai terkerek elektabilitasnya karena
1,"Bener, blm Pernah liat iklan capres jokowi di TV kayak wiranto, ARB, tapi @triomacan2000 udah ketakutan @priyoaremania @cicicuit_2 @rmolco"
1,"Bener, blm Pernah liat iklan capres jokowi di TV kayak wiranto, ARB, tapi @triomacan2000 udah ketakutan @priyoaremania @cicicuit_2 @rmolco"
-1,"Tegas dong!!! Katakan nanti klo jkt sudah beres!!!! RT ""@detikcom: Kembali Didesak Jadi Capres, Jokowi: Keputusannya Ada di Ibu Mega"""
-1,"Tegas dong!!! Katakan nanti klo jkt sudah beres!!!! RT ""@detikcom: Kembali Didesak Jadi Capres, Jokowi: Keputusannya Ada di Ibu Mega"""
1,"#TuitIndonesia Rekomendasi DPD: Capres Jokowi, Deklarasi 10 Januari atau Otoritas Mega #Indonesia #Tuit"
-1,"@yennifebriana @aburizalbakrie Bgm ARB mo jd Capres jk moralnya jeblog : ga mau byr pjk,ga mau byr psangon peg BL, ga mau byr hak nas BL ?!"
1,"RT @Indonesia_Esok: Juga kalau mau, Presiden Megawati bisa mengerahkan semua aparat agar dpt menang Pemilu 2004. Tapi itu bukan karatkter k"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"??""@despar54: J Kalla:Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @FemyliaKarina @Qadarrusli14@soenarto_bre @APjanic_15 @rini_atmowiyoto"
1,"Ahok temui Prabowo di Bogor: ""Presiden Prabowo harus berani mewajibkan e-budgeting untuk semua pemerintahan kabupaten/kota dan provin..."
-1,"RT @paringwaluyo: Lol RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 3..."
-1,"RT @AlphaARachman: @ulinyusron @sociotalker ahok capres, jokowi terus jadi jd gubernur dki :) bro ulin ada waktu ngupi2 gak? kalo gak sibuk"
1,"Plus buzzer2 nya ya ? :) @panca66: Aman, ada presiden Jokowi #eh RT @yogihartarto: Mdh2an 2015 Indonesia nggk alami hal yg sm"
-1,"RT @shintasiahaan: Knp hrs ada poros2 ini ya, negara kyk dijudiin""@hariankompas: Rencana PKB mngusung mantan Wakil Presiden Jusuf Kalla...p"
-1,"10. Knpa jokowi layak capres ? Karena kalau terpilih jadi presiden, jokowi adalah presiden penipu pertama yg hobi blusukan seperti pemulung"
-1,"Di mata natjwa td nunjukin foto & umur capres wiranto, jokowi, prabowo, sama rhoma irama.. masih kurang 'surya paloh' dan umurnya ?? HAHAHA"
1,"Kalo presiden jokowi?""@ernestprakasa: Klo Gerindra bisa tembus 20% vote di pileg, pasti mereka majuin Prabowo-Ahok. Gimana hayo? :))"""
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
-1,"@tjahjo_kumolo utk itulah Mas Jokowi harus clearkan Jkt terlebih dulu, nah yg jd isu hangat 2014 Mas yg jelas capres Wiranto, ARB, Prabowo"
1,"#FollowRadioPepatah #FollowRadioPepatah. Rekomendasi DPD: Capres Jokowi, Deklarasi 10 Januari... #FollowRadioPepatah #FollowRadioPepatah"
-1,"Ora usah gemagusan jadi #capres . #ARB banyak yg benci, #golkar dah ketauan belangnya, fk tau malu. @PantauGolkar. Ini suara rakyat"
-1,"Keseringan tampil di tv nya, capres arb serta ht lebih mirip pemain sinetron"
1,"Berdoa saja""@yunendraanggria: Klo prabowo jadi presiden,jokowi jadi wakil, ahok jadi gubernur..saya akan dukung sepenuh'y.."""
1,"#TuitSemarang Tolak Ikut Konvensi Capres, Mahfud MD Dinilai Melek Politik #Semarang #Tuit"
1,"@Fahrihamzah @detikcom  Idealnya Capres Jokowi, Cawapres JK, Prabowo Subianto atau Pramono Edhie, terserah Jokowi mau pilih yg mana ?"
-1,"Stupid option. Jokowi bisa apa?""@radywae: Mantabbb""@Lagiapabroo: Presiden JOKOWI, wakilnya Bu RISMA"""""
1,Cocoki kayaknya ini jadi presiden jokowi + ibu tri (walkot surabaya sebagai) wakilna ...  #DamaiNegaraku
1,"#SoloKeras..""@bumiboy: Wuah.. keren nih jokowi langsung pecat kadis yg lalai... Latihan mental utk menteri2nya Pak Presiden Jokowi hehehe"
-1,"Rhoma irama ya terlaaaalu klu dia smpi jd presiden, hatta rajasa anakny nabrak orang smpi mat dia sntai2 aja tuh,,,"
1,@kompascom PBB jagokan YIM jd Capres jk partai Islam bersatu lwt konvensi pasti YIM yg keluar jd jagonya krn anak ideologis dr pa Dr Natsir
1,"prcoyo rek blitar PDI :D ""@yudaprs: mending dukung Megawati jadi presiden, Jokowi megang DKI aja sudah cukup :D"""
1,"27.Memang, sebagai presiden, Jokowi akan memiliki jauh lebih banyak tugas yang akan membagi-bagi perhatiannya nantinya,"
-1,RT @UtamaDiana: Caper kelesRT @ratnaaydn: Ini pak capres wiranto pura2 jd buruh angkut di pasar maksudnya apa ya.....
1,@arioarditiana presiden jokowi jeh \m/
1,"@TrioMacan2000 kalo gitu, kenapa harus dia yang jadi capres? Mahfud md aja!"
1,Presiden : Joko Widodo Wakil : Abraham Samad Ketua DPR : Basuki Tjahja Poernama  Mantap
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"rahun ini milih presiden prabowo aja ha, prabowo bagus kalo dia jdi presiden simtemnya akan mirip pak suharto"
-1,RT @mrclear1990: Skrg  @Prabowo08 pasti menyesal krn prnh mdukung jokowi di pilgub . Selama jokowi jd capres. Prabowo sulit menang
1,"RT @BPrijosusilo: Karena itu tak ada lain, pasangan Presiden Jokowi yang PALING MINTILIHIR adalah Abraham Samad"
-1,"3.ada -ada aja penggiringan opini presiden prabowo dg wakil ahok ,prabowo mundur ahok yang naik ,begitulah maunya"
1,RT @Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL.
1,"RT @Ronnie_Rusli: Kalau Dahlan tertarik duet dng Capres Jokowi sebagai Cawapres 2014 itu namanya tau dirinya adalah ""Jongos Presiden (aka P..."
1,"RT @Sahabat_ARB2014: Mereka berharap, apabila terpilih sebagai presiden, ARB terus dekat dengan mereka dan membawa Indonesia ke arah lebih ..."
-1,"Demi citra capres,Wiranto mau  jd tk.Becak.Pdhal rakyat gak ada lg mau jd tk.becak,slain terpaksa!@fadjroeL @aniesbaswedan @G_paseksuardika"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"Bpk ini jg @marzukialie_MA ""@sulthanfatoni: Selain Pak Muhaimin & Pak SDA, tokoh2 NU yg msk bursa Capres: JK, Mahfudh, Isran Noor, AMM, DI"""
1,RT @TrioMacan2000: Sdh dibahas dulu. Agar HT serius ..ga main2 @yugopriono: Can mau tanya sebab capres wiranto pasangan ma HT @TrioMacan200
-1,nasi nasi apa yang nyalonin jadi presiden? aburizal nasi.. hahaha XD
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,@prabowo hrus menang pemilu tahun ini.klo bs presiden prabowo wakil jokowi bru rakyat indonesia ayem tentrem gemah ripah loh jinawi.
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,"Yakin gua didukung ama parpol2, harus didukung itu megawati capres - jokowi cawapres... Biar imbang...:D"
1,"Yakin gua didukung ama parpol2, harus didukung itu megawati capres - jokowi cawapres... Biar imbang...:D"
1,"@Pemilu_Nasional Nah,klw bisa bisa Capres Jokowi Cawapres Prabowo!Negara kita perlu tentara yg kuat dan disegani utk jaga kedaulatan RI."
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,"Jokowi (Presiden),Risma (Wakil Presiden),Megawati (Ketua MPR),Prabowo (Ketua DPR)."
1,"RT @sipandu: >> ""Merinding pak setiap baca berita soal jokowi. Mudah2an beliau mau maju jadi capres"" jokowi bukan milik jawa lagi indeed."
1,"RT @fajrihayu: Apaan nih capres Mahfud MD harus rela dibandong-bandingkan dengan Rhoma Irama, dari elektabilitas aja udah jauh banget -_-"
-1,"RT @aldila_jpg: hhmmm bahkan acara sekaliber Miss World pun disusupi aroma kampanye capres Wiranto - Hary Tanoe, this is Indonesia !"
-1,RT @benahyar: Menurut gw rakyat Indonesia jgn diiming-imingi pendidikan dan kesehatan gratis dan hal-hal yg serba gratis melulu oleh capres
1,"Sy bkn caleg, bkn anggota Partai apapun..sy cm pengusaha yg pgn Prabowo jd presiden..Prabowo dr PDIP/Demokrat pun sy ttp dkung dia.. Hehe"
1,"RT @ikanterbang13: Pasti semua parpol senang kalo megawati capres, jokowi cawapres, pasti semua dukung ...... Selamat yah :)"
-1,"RT @LilysSuryani: Don't make some promises that you can't make it RT @PekanbaruCo: Jika Jadi Presiden,Dahlan Janji akn Miskinkan Koruptor S..."
1,""" Presiden Mahfud Mahmodin , ..Amin @mohmahfudmd: nama ayah saya Mahmodin disingkat jadi MD, terdengar  keren.Sejak itu nama saya Mahfud MD"""
-1,"4 Program Capres Dahlan RI Ekonomi Maju No 20 Dunia, SDM bermutu @Mbi_Lung: RI terpuruk, rakyat jerit, capres koar2 dgn janji, ujung2 korup"
1,"Bang @fadlizon ini kawan sy @Muhajiraja ingin jd timses non-partai capres prabowo di aceh, mhn info. Cc @almubarak"
1,prabowo subianto vs joko widodo no prabowo subianto presiden&jokowi wapres yes.. aminin yaaaaa ALLAH
1,"RT @siipanda_: Cocok itu Jusuf Kalla Jadi Presiden, Jokowi jadi Wakil Presiden :)"
-1,"RT @novelmartinews: Orang2 sudah ngomongin bulan, nuklir.... Capres @jokowi_do2  @infojokowi @Jokowi_ID  masih ngomongin mobil murah... piy..."
1,"Namun apa yang dikokohkan beberapa bulan terakhir ini terjawab sudah bahwa hanya 27,5 % warga DKI menginkan Jokowi jadi capres. #Jokowi"
